"BHK","Rent","Size","Current_floor","Total_floor","Area_type","Area_locality","City","Furnishing_status","Tenant_preferred","Bathroom","Contact"
3,15000,1100,1,10,"Carpet","Prashanth Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,1030,3,6,"Super","Dr A.S. Rao Nagar","Hyderabad","Semi-Furnished","Family",2,"Owner"
3,20000,1150,2,4,"Carpet","Pragathi Nagar, Moosapet","Hyderabad","Semi-Furnished","Family",3,"Owner"
2,12500,850,0,5,"Carpet","Prem nagar-Erragadda","Hyderabad","Unfurnished","Bachelors",2,"Owner"
2,18000,1000,2,3,"Super","Kondapur","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,21000,1400,3,4,"Carpet","LB Nagar, NH 9","Hyderabad","Semi-Furnished","Family",3,"Owner"
3,95000,2700,23,30,"Carpet","Gachibowli","Hyderabad","Furnished","Bachelors",3,"Agent"
3,26000,1700,7,14,"Carpet","Hafeezpet, NH 9","Hyderabad","Semi-Furnished","Family",3,"Owner"
3,53000,1742,25,35,"Super","Gachibowli","Hyderabad","Semi-Furnished","Family",2,"Agent"
2,13000,1000,3,4,"Super","Miyapur, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,12000,1440,1,3,"Super","Attapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,28000,1600,1,6,"Super","Chanda Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
3,57000,1838,4,30,"Super","Gachibowli","Hyderabad","Unfurnished","Bachelors",3,"Agent"
2,10000,1200,2,2,"Super","Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors",2,"Owner"
3,21467,200,1,1,"Super","Uppal, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
1,32000,1050,2,3,"Carpet","Banjara Hills, NH 9","Hyderabad","Furnished","Bachelors",1,"Agent"
1,7000,400,4,4,"Carpet","Humayun Nagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,30000,1350,5,14,"Super","Gachibowli","Hyderabad","Semi-Furnished","Bachelors",2,"Agent"
3,40000,1960,13,25,"Super","Nallagandla, Serilingampally","Hyderabad","Unfurnished","Bachelors",3,"Agent"
1,9000,800,1,2,"Super","Nagole","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,15000,1000,2,5,"Super","Bachupally","Hyderabad","Unfurnished","Bachelors",2,"Owner"
2,18000,1100,1,4,"Super","Begumpet","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,25000,1480,2,3,"Super","Nizam Colony","Hyderabad","Furnished","Bachelors/Family",3,"Owner"
1,8500,700,0,3,"Carpet","Hafeezpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
3,20000,1500,5,6,"Super","Miyapur, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,12000,1000,5,6,"Super","Upperpally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,12500,900,1,3,"Super","Toli Chowki","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,25000,1250,2,8,"Super","Red Hills, Lakdikapul, NH 7","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,1100,2,2,"Super","Chandanagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner"
3,18000,1300,3,3,"Super","Lakdikapul, NH 9","Hyderabad","Semi-Furnished","Bachelors",2,"Owner"
3,12000,1275,4,5,"Carpet","Rajendra Nagar, Outer Ring Road","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,13000,1265,2,5,"Super","Pragathi Nagar, Kukatpally","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,13000,700,1,3,"Carpet","Panjagutta Colony","Hyderabad","Unfurnished","Bachelors",1,"Owner"
2,25000,1150,1,5,"Super","Madhapur","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,9000,850,0,2,"Carpet","Srinivasa Colony, Secunderabad","Hyderabad","Semi-Furnished","Family",2,"Owner"
2,10000,1285,2,4,"Super","Malakpet, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,15000,2000,0,2,"Super","Thumukunta","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,20000,1000,1,1,"Super","Bolarum, Medchal Road","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,13500,700,4,4,"Super","Gachibowli","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
3,21000,1100,4,10,"Super","Rajendra Nagar, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,1000,1,3,"Super","Toli Chowki","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,800,0,5,"Super","Chintal, NH 7","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,10000,1400,0,1,"Super","Ammenpur","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,24000,1350,1,5,"Carpet","Hitech City","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,13000,1100,1,4,"Super","Hyder Nagar, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,8000,840,2,3,"Super","SV Nagar, Secunderabad","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,55000,1325,6,8,"Super","Gachibowli","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
5,50000,3500,2,3,"Carpet","Ramanthapur, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",6,"Owner"
3,32000,1250,5,6,"Carpet","Chanda Naik Nagar, Madhapur","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
3,22000,1500,3,6,"Super","Petbasheerabad","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,8500,1050,1,2,"Carpet","Hydershakote","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,12000,1200,2,3,"Super","Toli Chowki","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,15000,1500,4,5,"Carpet","KBR Laxmi Residency","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,3000,100,1,2,"Super","New Nallakunta","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
3,52000,1742,23,35,"Super","Gachibowli","Hyderabad","Semi-Furnished","Family",3,"Agent"
2,9500,650,3,4,"Carpet","in Kushaiguda","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,46000,2235,0,10,"Carpet","Gachibowli","Hyderabad","Unfurnished","Family",5,"Agent"
2,12000,1000,1,3,"Super","Gouri Shankar Nagar Colony, Banjara Hills","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,8000,175,1,3,"Super","Old Malakpet, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,9000,160,0,2,"Super","Nagaram","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,10000,1200,2,3,"Super","Jillelguda, Medbowli","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,39000,1283,5,34,"Super","Gachibowli","Hyderabad","Unfurnished","Bachelors",2,"Agent"
1,9000,600,1,3,"Super","Domalguda, Himayath Nagar, NH 7","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Agent"
4,120000,3455,12,17,"Super","Madhapur","Hyderabad","Semi-Furnished","Family",4,"Agent"
3,25000,1500,1,2,"Carpet","Ayodhya Nagar, Quthbullapur","Hyderabad","Semi-Furnished","Family",3,"Owner"
1,14000,540,1,5,"Carpet","Kondapur","Hyderabad","Unfurnished","Bachelors",1,"Agent"
1,6000,500,2,2,"Super","Lalaguda, Secunderabad","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,15000,1100,1,4,"Super","Dilsukh Nagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,8000,1350,1,2,"Carpet","Boduppal, NH 2 2","Hyderabad","Unfurnished","Bachelors",2,"Owner"
1,6000,400,2,2,"Super","Shamshabad","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,10000,120,0,2,"Super","Vanasthalipuram, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,35000,3050,0,2,"Super","Sainikpuri","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,16000,400,0,2,"Super","Old Bowenpally","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner"
2,14000,800,1,4,"Super","Dr A.S. Rao Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,90,0,3,"Super","Amberpet","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
1,7000,500,1,4,"Super","Chanda Nagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,8000,1150,1,4,"Super","Kistareddypet","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,22000,1700,2,3,"Super","Vahini nagar, Karkhana, Hyderabad road no 2a","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,12000,1000,3,5,"Super","Nadeem Colony","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,10000,1100,1,4,"Carpet","Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Agent"
3,15000,1360,6,8,"Super","Badesahebguda","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,6500,400,1,2,"Super","Kukatpally, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,25000,1150,1,4,"Super","Banjara Hills, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,12000,700,1,5,"Super","Padmarao Nagar, Hyderabad-Karimnagar Highway","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
1,9000,100,-2,4,"Carpet","Hafeezpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,7000,800,0,1,"Carpet","Boduppal, NH 2 2","Hyderabad","Unfurnished","Bachelors",2,"Owner"
2,20000,500,1,5,"Super","East Nehru Nagar","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,9000,900,1,3,"Super","Ramanthapur, NH 2 2","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,30000,1500,3,4,"Carpet","Somajiguda, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,15500,1600,1,4,"Super","Madhura Nagar","Hyderabad","Semi-Furnished","Family",3,"Owner"
2,10500,1300,1,3,"Super","LB Nagar, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,16000,1305,2,5,"Super","Bowenpally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
1,6000,400,1,2,"Super","Meerpet","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,15000,600,1,2,"Super","Khaja Guda, Outer Ring Road","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,21000,1130,3,5,"Super","Hyder Nagar, NH 9","Hyderabad","Unfurnished","Bachelors",2,"Owner"
4,400000,7000,-1,2,"Carpet","Jubilee Hills","Hyderabad","Semi-Furnished","Bachelors/Family",6,"Agent"
1,9000,890,4,5,"Carpet","Ameenpur","Hyderabad","Semi-Furnished","Bachelors",1,"Owner"
3,30000,1606,9,19,"Super","Peeramcheru","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,6500,650,0,3,"Super","Quthbullapur, NH 7","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,6000,600,3,4,"Super","Vanasthalipuram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,45000,1350,20,35,"Carpet","Gachibowli","Hyderabad","Furnished","Bachelors",2,"Agent"
2,15000,1050,1,4,"Super","Venkata Ramana Colony, Nagole","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,16000,1600,1,2,"Super","Old Alwal","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner"
3,22000,1840,3,6,"Super","Miyapur, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,12000,1100,5,6,"Super","Serilingampally","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,13000,800,2,3,"Super","Qutub Shahi Tombs","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,10000,800,0,3,"Super","Sainikpuri","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,15000,1100,1,5,"Super","Boduppal, NH 2 2","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,15000,2000,0,1,"Super","Bongloor, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,9000,750,2,5,"Super","Balanagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
3,20000,1650,3,5,"Super","Pocharam, NH 2 2","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,6500,600,2,2,"Super","Vanasthalipuram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,45000,2352,1,5,"Carpet","Gachibowli","Hyderabad","Semi-Furnished","Family",4,"Owner"
3,42000,2671,2,14,"Carpet","Whitefields","Hyderabad","Semi-Furnished","Family",3,"Owner"
2,12000,550,1,4,"Super","Padmarao Nagar, Hyderabad-Karimnagar Highway","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,24000,1700,1,5,"Super","Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",4,"Owner"
2,16000,1050,2,2,"Carpet","Suchitra Circle","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
6,20000,2400,0,1,"Super","Mallikarjuna Nagar, Secunderabad","Hyderabad","Unfurnished","Family",4,"Owner"
2,15000,800,1,2,"Super","Vijaya Puri Colony","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,15000,1000,2,3,"Super","Koti, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,8000,1100,2,3,"Super","Uppal, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
1,6500,160,0,1,"Super","Hafeezpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,22000,1230,5,5,"Super","Narsingi, Outer Ring Road","Hyderabad","Semi-Furnished","Family",2,"Owner"
1,6200,500,0,5,"Super","Ram nagar","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
1,9000,300,2,4,"Super","Begumpet","Hyderabad","Furnished","Bachelors/Family",1,"Owner"
2,9000,1156,0,2,"Carpet","Beeramguda, Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors",2,"Owner"
2,15000,1100,2,4,"Super","Old Bowenpally","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,15000,1250,3,4,"Carpet","Himayath Nagar, NH 7","Hyderabad","Semi-Furnished","Bachelors",2,"Owner"
3,15000,900,1,1,"Super","Malakpet, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
1,6800,650,2,3,"Super","Padmarao Nagar, Hyderabad-Karimnagar Highway","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
1,5000,350,2,3,"Super","Attapur","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,12000,1500,0,3,"Super","Akhilandeswari Nagar","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,12000,100,0,3,"Super","Narsingi, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,12000,900,2,4,"Super","Bandlaguda Jagir","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,18000,990,3,3,"Super","Somajiguda, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
3,25000,1700,5,5,"Super","Kompally","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,15000,900,3,6,"Super","Moosarambagh, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
3,23000,1700,2,5,"Super","Hyderabad","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,10500,1050,0,3,"Super","Hastinapuram","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,37000,1550,3,5,"Super","Banjara Hills, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,16000,1050,1,2,"Carpet","Suchitra Circle","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,25000,1600,4,5,"Super","Kondapur","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,14000,1250,1,4,"Super","Ram Bagh Colony","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,10000,700,3,4,"Super","Old Nallakunta","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
2,12500,1100,2,3,"Super","Bandlaguda Jagir","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,15000,850,3,5,"Super","Banjara Hills, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
3,35000,1700,2,3,"Carpet","Jubilee Hills","Hyderabad","Semi-Furnished","Bachelors",3,"Owner"
3,30000,1800,1,5,"Carpet","Raj Bhawan Road","Hyderabad","Furnished","Bachelors/Family",3,"Owner"
1,8000,520,3,5,"Super","New Boiguda, Boiguda","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
2,7000,800,0,1,"Super","Rampally","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
1,5500,67,0,1,"Super","Jagadgiri Gutta","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
1,5000,500,2,3,"Super","Peerzadiguda, NH 2 2","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,8500,1060,2,5,"Super","Dammaiguda","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,8000,900,0,2,"Super","Uppal, NH 2 2","Hyderabad","Furnished","Bachelors/Family",1,"Owner"
2,16000,1650,0,3,"Super","Kapra","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
2,7500,800,2,4,"Super","Meerpet","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
6,35000,3400,0,2,"Super","Rampally","Hyderabad","Unfurnished","Bachelors/Family",7,"Owner"
3,8000,1100,2,5,"Carpet","Jubilee Hills","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Agent"
2,45000,1492,4,31,"Super","Gachibowli","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Agent"
3,9000,1100,1,4,"Carpet","Manikonda, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Agent"
4,60000,2990,3,13,"Super","Gachibowli","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
3,70000,2780,4,26,"Super","Nanakram Guda","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent"
2,9000,1100,1,2,"Carpet","Aminpur","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,11000,90,0,5,"Super","Shaikpet","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,5800,760,1,2,"Super","Ali Bagh Kala pather","Hyderabad","Unfurnished","Family",2,"Owner"
1,9000,600,0,4,"Super","Yeshwanthpur","Hyderabad","Furnished","Bachelors/Family",1,"Owner"
2,18000,940,6,10,"Super","Rajendra Nagar, Outer Ring Road","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Agent"
3,45000,1742,24,33,"Carpet","Financial District, Nanakram Guda","Hyderabad","Semi-Furnished","Family",3,"Agent"
3,55000,2000,0,12,"Carpet","Gachibowli","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Agent"
1,9500,800,3,4,"Super","Yousufguda, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
3,35000,1800,1,3,"Super","Deepthisri nagar colony","Hyderabad","Furnished","Bachelors/Family",3,"Owner"
2,7500,1350,0,1,"Super","Rampally","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
3,25000,1685,0,5,"Super","Pocharam, NH 2 2","Hyderabad","Furnished","Bachelors/Family",3,"Owner"
2,12500,1250,0,2,"Super","Quthbullapur, NH 7","Hyderabad","Unfurnished","Bachelors/Family",3,"Owner"
3,22000,1800,1,2,"Carpet","Old Bowenpally","Hyderabad","Semi-Furnished","Family",3,"Owner"
2,7500,853,4,5,"Super","Kapra","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,42000,2000,4,17,"Carpet","Financial District, Nanakram Guda","Hyderabad","Semi-Furnished","Family",3,"Agent"
1,8000,800,0,2,"Super","Adikmet","Hyderabad","Furnished","Bachelors/Family",1,"Owner"
2,20000,1200,0,1,"Super","Shaikpet","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
2,19000,1100,5,5,"Carpet","Kondapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Agent"
1,14000,550,1,5,"Carpet","Kondapur","Hyderabad","Unfurnished","Bachelors",1,"Agent"
4,200000,4761,1,35,"Carpet","K P H B Phase 4","Hyderabad","Semi-Furnished","Bachelors",6,"Owner"
2,18500,920,3,5,"Carpet","Nallagandla, Serilingampally","Hyderabad","Semi-Furnished","Family",2,"Owner"
3,38000,1400,4,6,"Carpet","Madhapur","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,67000,2310,3,17,"Super","Madhapur","Hyderabad","Semi-Furnished","Family",3,"Agent"
2,5000,650,2,3,"Super","Balanagar","Hyderabad","Unfurnished","Family",2,"Owner"
1,25000,700,5,5,"Carpet","Dwarakapuri, Punjagutta, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
1,7000,300,1,3,"Super","Khairatabad, NH 7","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
4,10000,100,1,3,"Super","Old Nallakunta","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,25000,1050,1,5,"Carpet","Siddhi Vinayak Nagar, Madhapur","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
2,11000,1125,1,2,"Super","Gandhamguda, Bairagiguda","Hyderabad","Unfurnished","Bachelors",2,"Owner"
4,17000,1600,2,5,"Super","Mehdipatnam","Hyderabad","Unfurnished","Bachelors/Family",4,"Owner"
3,47000,2400,1,3,"Super","Banjara Hills, NH 9","Hyderabad","Furnished","Bachelors/Family",3,"Agent"
2,10000,650,3,5,"Super","Vandanapuri colony","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
1,7500,1000,0,2,"Super","Ramachandra Puram, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
2,10000,900,1,3,"Super","Jagadgiri Gutta","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,11000,1250,1,3,"Super","Hyderabad Shah Guda","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,21000,1020,8,9,"Super","Boduppal, NH 2 2","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
3,15000,1270,1,1,"Carpet","Tarnaka","Hyderabad","Furnished","Family",2,"Owner"
1,7500,600,3,4,"Super","Miyapur, NH 9","Hyderabad","Unfurnished","Bachelors/Family",1,"Owner"
1,6500,500,2,3,"Carpet","Tellapur, Outer Ring Road","Hyderabad","Unfurnished","Bachelors",1,"Owner"
2,7500,800,2,2,"Super","Uppal, NH 2 2","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,15000,1500,2,4,"Super","Miyapur, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,11000,1200,2,3,"Super","BHEL","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,23000,1900,1,2,"Carpet","Pragathi Nagar, Kukatpally","Hyderabad","Semi-Furnished","Bachelors/Family",3,"Owner"
2,11000,950,2,4,"Super","Nagole","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
1,8000,300,1,3,"Super","Allwyn Colony","Hyderabad","Semi-Furnished","Bachelors/Family",1,"Owner"
2,13000,1250,0,1,"Super","Tellapur, Outer Ring Road","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
2,17000,1200,2,4,"Super","Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad","Hyderabad","Unfurnished","Bachelors",2,"Owner"
2,16000,1100,2,4,"Super","Miyapur, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,12000,1100,2,4,"Super","Prem nagar-Erragadda","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
2,20000,1500,1,2,"Super","Jeedimetla","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,18000,1400,4,5,"Super","Saidabad Colony, Sayeedabad","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Owner"
3,50000,1742,11,35,"Carpet","Gachibowli","Hyderabad","Semi-Furnished","Family",3,"Agent"
2,23000,1250,2,4,"Carpet","Somajiguda, NH 9","Hyderabad","Semi-Furnished","Bachelors/Family",2,"Agent"
1,16500,650,1,6,"Super","Banjara Hills, NH 9","Hyderabad","Furnished","Bachelors/Family",1,"Owner"
3,25000,1545,4,6,"Super","Miyapur, NH 9","Hyderabad","Furnished","Bachelors/Family",2,"Owner"
1,13000,700,1,2,"Carpet","Mythri Nagar, Hafeezpet, NH 9","Hyderabad","Unfurnished","Bachelors/Family",2,"Owner"
